DateTime,SpC_uScm,Flag_SpC_uScm,Turb_FNU,Flag_Turb_FNU
2025-05-27 12:00,459.5,P,,
2025-05-27 13:00,463.5,P,,
2025-05-27 14:00,466.5,P,,
2025-05-27 15:00,469.5,P,,
2025-05-27 16:00,472.5,P,,
2025-05-27 17:00,475.5,P,,
2025-05-27 18:00,479.5,P,,
2025-05-27 19:00,483.5,P,,
2025-05-27 20:00,487.5,P,,
2025-05-27 21:00,491.5,P,,
2025-05-27 22:00,496.5,P,,
2025-05-27 23:00,501.25,P,,
2025-05-28 00:00,505.5,P,,
2025-05-28 01:00,508.75,P,,
2025-05-28 02:00,513.5,P,,
2025-05-28 03:00,517.0,P,,
2025-05-28 04:00,520.5,P,,
2025-05-28 05:00,523.5,P,,
2025-05-28 06:00,527.25,P,,
2025-05-28 07:00,530.0,P,,
2025-05-28 08:00,533.5,P,,
2025-05-28 09:00,536.0,P,,
2025-05-28 10:00,539.0,P,,
2025-05-28 11:00,542.0,P,,
2025-05-28 12:00,545.25,P,,
2025-05-28 13:00,548.5,P,,
2025-05-28 14:00,552.5,P,,
2025-05-28 15:00,556.5,P,,
2025-05-28 16:00,560.0,P,,
2025-05-28 17:00,564.75,P,,
2025-05-28 18:00,568.75,P,,
2025-05-28 19:00,574.75,P,,
2025-05-28 20:00,580.75,P,,
2025-05-28 21:00,587.0,P,,
2025-05-28 22:00,592.75,P,,
2025-05-28 23:00,598.0,P,,
2025-05-29 00:00,603.0,P,,
2025-05-29 01:00,607.0,P,,
2025-05-29 02:00,612.0,P,,
2025-05-29 03:00,616.75,P,,
2025-05-29 04:00,620.0,P,,
2025-05-29 05:00,623.0,P,,
2025-05-29 06:00,626.5,P,,
2025-05-29 07:00,630.0,P,,
2025-05-29 08:00,633.0,P,,
2025-05-29 09:00,636.5,P,,
2025-05-29 10:00,639.25,P,,
2025-05-29 11:00,641.5,P,,
2025-05-29 12:00,642.0,P,,
2025-05-29 13:00,642.5,P,,
2025-05-29 14:00,642.0,P,,
2025-05-29 15:00,640.75,P,,
2025-05-29 16:00,639.75,P,,
2025-05-29 17:00,638.25,P,,
2025-05-29 18:00,636.75,P,,
2025-05-29 19:00,635.25,P,,
2025-05-29 20:00,634.0,P,,
2025-05-29 21:00,633.0,P,,
2025-05-29 22:00,633.0,P,,
2025-05-29 23:00,632.0,P,,
2025-05-30 00:00,628.5,P,,
2025-05-30 01:00,625.25,P,,
2025-05-30 02:00,622.0,P,,
2025-05-30 03:00,619.0,P,,
2025-05-30 04:00,616.75,P,,
2025-05-30 05:00,615.0,P,,
2025-05-30 06:00,615.75,P,,
2025-05-30 07:00,617.75,P,,
2025-05-30 08:00,620.0,P,,
2025-05-30 09:00,622.25,P,,
2025-05-30 10:00,623.75,P,,
2025-05-30 11:00,625.25,P,,
2025-05-30 12:00,626.0,P,,
2025-05-30 13:00,626.0,P,,
2025-05-30 14:00,625.25,P,,
2025-05-30 15:00,623.75,P,,
2025-05-30 16:00,622.25,P,,
2025-05-30 17:00,620.5,P,,
2025-05-30 18:00,618.0,P,,
2025-05-30 19:00,616.0,P,,
2025-05-30 20:00,614.0,P,,
2025-05-30 21:00,612.25,P,,
2025-05-30 22:00,611.0,P,,
2025-05-30 23:00,609.25,P,,
2025-05-31 00:00,609.25,P,,
2025-05-31 01:00,610.0,P,,
2025-05-31 02:00,611.0,P,,
2025-05-31 03:00,612.0,P,,
2025-05-31 04:00,613.5,P,,
2025-05-31 05:00,614.0,P,,
2025-05-31 06:00,614.0,P,,
2025-05-31 07:00,615.0,P,,
2025-05-31 08:00,617.0,P,,
2025-05-31 09:00,619.0,P,,
2025-05-31 10:00,621.0,P,,
2025-05-31 11:00,622.75,P,,
2025-05-31 12:00,624.75,P,,
2025-05-31 13:00,625.0,P,,
2025-05-31 14:00,624.5,P,,
2025-05-31 15:00,622.5,P,,
2025-05-31 16:00,620.25,P,,
2025-05-31 17:00,618.0,P,,
2025-05-31 18:00,614.5,P,,
2025-05-31 19:00,610.5,P,,
2025-05-31 20:00,608.0,P,,
2025-05-31 21:00,606.5,P,,
2025-05-31 22:00,604.0,P,,
2025-05-31 23:00,602.25,P,,
2025-06-01 00:00,602.0,P,,
2025-06-01 01:00,602.75,P,,
2025-06-01 02:00,604.0,P,,
2025-06-01 03:00,606.25,P,,
2025-06-01 04:00,609.0,P,,
2025-06-01 05:00,611.0,P,,
2025-06-01 06:00,613.0,P,,
2025-06-01 07:00,616.5,P,,
2025-06-01 08:00,619.5,P,,
2025-06-01 09:00,622.25,P,,
2025-06-01 10:00,624.75,P,,
2025-06-01 11:00,627.0,P,,
2025-06-01 12:00,628.25,P,,
2025-06-01 13:00,627.75,P,,
2025-06-01 14:00,625.5,P,,
2025-06-01 15:00,622.0,P,,
2025-06-01 16:00,617.0,P,,
2025-06-01 17:00,611.75,P,,
2025-06-01 18:00,606.25,P,,
2025-06-01 19:00,602.25,P,,
2025-06-01 20:00,598.5,P,,
2025-06-01 21:00,596.0,P,,
2025-06-01 22:00,594.75,P,,
2025-06-01 23:00,595.0,P,,
2025-06-02 00:00,595.25,P,,
2025-06-02 01:00,595.0,P,,
2025-06-02 02:00,596.75,P,,
2025-06-02 03:00,599.0,P,,
2025-06-02 04:00,601.25,P,,
2025-06-02 05:00,604.0,P,,
2025-06-02 06:00,607.0,P,,
2025-06-02 07:00,610.5,P,,
2025-06-02 08:00,614.0,P,,
2025-06-02 09:00,617.25,P,,
2025-06-02 10:00,620.5,P,,
2025-06-02 11:00,623.75,P,,
2025-06-02 12:00,627.0,P,,
2025-06-02 13:00,629.25,P,,
2025-06-02 14:00,628.75,P,,
2025-06-02 15:00,627.25,P,,
2025-06-02 16:00,625.0,P,,
2025-06-02 17:00,622.25,P,,
2025-06-02 18:00,620.25,P,,
2025-06-02 19:00,617.5,P,,
2025-06-02 20:00,612.0,P,,
2025-06-02 21:00,599.5,P,,
2025-06-02 22:00,581.5,P,,
2025-06-02 23:00,575.0,P,,
2025-06-03 00:00,574.75,P,,
2025-06-03 01:00,563.75,P,,
2025-06-03 02:00,551.75,P,,
2025-06-03 03:00,550.25,P,,
2025-06-03 04:00,553.5,P,,
2025-06-03 05:00,555.75,P,,
2025-06-03 06:00,558.25,P,,
2025-06-03 07:00,565.25,P,,
2025-06-03 08:00,570.5,P,,
2025-06-03 09:00,571.5,P,,
2025-06-03 10:00,572.5,P,,
2025-06-03 11:00,576.75,P,,
2025-06-03 12:00,581.25,P,,
2025-06-03 13:00,584.5,P,,
2025-06-03 14:00,583.75,P,,
2025-06-03 15:00,580.25,P,,
2025-06-03 16:00,571.25,P,,
2025-06-03 17:00,554.5,P,,
2025-06-03 18:00,546.75,P,,
2025-06-03 19:00,537.0,P,,
2025-06-03 20:00,525.5,P,,
2025-06-03 21:00,527.0,P,,
2025-06-03 22:00,528.5,P,,
2025-06-03 23:00,524.5,P,,
2025-06-04 00:00,525.5,P,,
2025-06-04 01:00,532.25,P,,
2025-06-04 02:00,544.5,P,,
2025-06-04 03:00,557.75,P,,
2025-06-04 04:00,570.25,P,,
2025-06-04 05:00,577.0,P,,
2025-06-04 06:00,582.25,P,,
2025-06-04 07:00,588.0,P,,
2025-06-04 08:00,595.75,P,,
2025-06-04 09:00,608.0,P,,
2025-06-04 10:00,621.25,P,,
2025-06-04 11:00,630.25,P,,
2025-06-04 12:00,632.0,P,,
2025-06-04 13:00,631.25,P,,
2025-06-04 14:00,626.25,P,,
2025-06-04 15:00,619.5,P,,
2025-06-04 16:00,612.5,P,,
2025-06-04 17:00,607.5,P,,
2025-06-04 18:00,598.3333333333334,P,,
2025-06-04 19:00,595.5,P,,
2025-06-04 20:00,596.0,P,,
2025-06-04 21:00,599.25,P,,
2025-06-04 22:00,605.0,P,,
2025-06-04 23:00,614.25,P,,
2025-06-05 00:00,625.0,P,,
2025-06-05 01:00,637.5,P,,
2025-06-05 02:00,648.5,P,,
2025-06-05 03:00,656.75,P,,
2025-06-05 04:00,663.0,P,,
2025-06-05 05:00,666.5,P,,
2025-06-05 06:00,667.75,P,,
2025-06-05 07:00,668.5,P,,
2025-06-05 08:00,669.0,P,,
2025-06-05 09:00,669.0,P,,
2025-06-05 10:00,670.0,P,,
2025-06-05 11:00,670.0,P,,
2025-06-05 12:00,670.0,P,,
2025-06-05 13:00,669.75,P,,
2025-06-05 14:00,668.0,P,,
2025-06-05 15:00,665.25,P,,
2025-06-05 16:00,661.25,P,,
2025-06-05 17:00,655.5,P,,
2025-06-05 18:00,648.5,P,,
2025-06-05 19:00,643.75,P,,
2025-06-05 20:00,639.5,P,,
2025-06-05 21:00,635.0,P,,
2025-06-05 22:00,631.5,P,,
2025-06-05 23:00,627.5,P,,
2025-06-06 00:00,626.0,P,,
2025-06-06 01:00,626.0,P,,
2025-06-06 02:00,626.75,P,,
2025-06-06 03:00,628.25,P,,
2025-06-06 04:00,630.75,P,,
2025-06-06 05:00,633.0,P,,
2025-06-06 06:00,634.75,P,,
2025-06-06 07:00,636.25,P,,
2025-06-06 08:00,637.75,P,,
2025-06-06 09:00,640.0,P,,
2025-06-06 10:00,641.75,P,,
2025-06-06 11:00,642.75,P,,
2025-06-06 12:00,643.0,P,,
2025-06-06 13:00,641.5,P,,
2025-06-06 14:00,639.25,P,,
2025-06-06 15:00,634.75,P,,
2025-06-06 16:00,629.75,P,,
2025-06-06 17:00,624.25,P,,
2025-06-06 18:00,618.5,P,,
2025-06-06 19:00,613.25,P,,
2025-06-06 20:00,606.5,P,,
2025-06-06 21:00,598.0,P,,
2025-06-06 22:00,589.25,P,,
2025-06-06 23:00,584.5,P,,
2025-06-07 00:00,585.5,P,,
2025-06-07 01:00,592.5,P,,
2025-06-07 02:00,601.0,P,,
2025-06-07 03:00,607.25,P,,
2025-06-07 04:00,609.75,P,,
2025-06-07 05:00,611.5,P,,
2025-06-07 06:00,612.5,P,,
2025-06-07 07:00,613.0,P,,
2025-06-07 08:00,613.0,P,,
2025-06-07 09:00,613.0,P,,
2025-06-07 10:00,613.0,P,,
2025-06-07 11:00,613.0,P,,
2025-06-07 12:00,611.75,P,,
2025-06-07 13:00,611.0,P,,
2025-06-07 14:00,605.75,P,,
2025-06-07 15:00,604.5,P,,
2025-06-07 16:00,602.5,P,,
2025-06-07 17:00,600.0,P,,
2025-06-07 18:00,597.0,P,,
2025-06-07 19:00,594.25,P,,
2025-06-07 20:00,591.5,P,,
2025-06-07 21:00,589.5,P,,
2025-06-07 22:00,589.0,P,,
2025-06-07 23:00,590.25,P,,
2025-06-08 00:00,592.25,P,,
2025-06-08 01:00,594.5,P,,
2025-06-08 02:00,596.0,P,,
2025-06-08 03:00,598.25,P,,
2025-06-08 04:00,601.75,P,,
2025-06-08 05:00,608.75,P,,
2025-06-08 06:00,609.75,P,,
2025-06-08 07:00,591.75,P,,
2025-06-08 08:00,579.25,P,,
2025-06-08 09:00,593.25,P,,
2025-06-08 10:00,615.25,P,,
2025-06-08 11:00,577.0,P,,
2025-06-08 12:00,496.25,P,,
2025-06-08 13:00,430.0,P,,
2025-06-08 14:00,375.5,P,,
2025-06-08 15:00,342.25,P,,
2025-06-08 16:00,345.25,P,,
2025-06-08 17:00,368.5,P,,
2025-06-08 18:00,387.0,P,,
2025-06-08 19:00,397.0,P,,
2025-06-08 20:00,404.0,P,,
2025-06-08 21:00,410.75,P,,
2025-06-08 22:00,417.0,P,,
2025-06-08 23:00,420.0,P,,
2025-06-09 00:00,419.75,P,,
2025-06-09 01:00,418.25,P,,
2025-06-09 02:00,419.5,P,,
2025-06-09 03:00,425.25,P,,
2025-06-09 04:00,434.75,P,,
2025-06-09 05:00,445.5,P,,
2025-06-09 06:00,453.25,P,,
2025-06-09 07:00,455.25,P,,
2025-06-09 08:00,450.75,P,,
2025-06-09 09:00,443.0,P,,
2025-06-09 10:00,435.5,P,,
2025-06-09 11:00,429.75,P,,
2025-06-09 12:00,426.5,P,,
2025-06-09 13:00,426.75,P,,
2025-06-09 14:00,430.75,P,,
2025-06-09 15:00,437.25,P,,
2025-06-09 16:00,446.25,P,,
2025-06-09 17:00,455.0,P,,
2025-06-09 18:00,460.5,P,,
2025-06-09 19:00,462.5,P,,
2025-06-09 20:00,457.25,P,,
2025-06-09 21:00,446.0,P,,
2025-06-09 22:00,430.0,P,,
2025-06-09 23:00,415.5,P,,
2025-06-10 00:00,404.75,P,,
2025-06-10 01:00,399.5,P,,
2025-06-10 02:00,401.0,P,,
2025-06-10 03:00,410.0,P,,
2025-06-10 04:00,424.75,P,,
2025-06-10 05:00,443.5,P,,
2025-06-10 06:00,461.75,P,,
2025-06-10 07:00,476.75,P,,
2025-06-10 08:00,486.0,P,,
2025-06-10 09:00,491.5,P,,
2025-06-10 10:00,495.5,P,,
2025-06-10 11:00,498.5,P,,
2025-06-10 12:00,502.5,P,,
2025-06-10 13:00,506.5,P,,
2025-06-10 14:00,509.25,P,,
2025-06-10 15:00,510.66666666666674,P,,
2025-06-10 19:00,536.0,P,,
2025-06-10 20:00,536.0,P,,
2025-06-10 21:00,536.0,P,,
2025-06-10 22:00,536.0,P,,
2025-06-10 23:00,536.0,P,,
2025-06-11 00:00,536.0,P,,
2025-06-11 01:00,536.5,P,,
2025-06-11 02:00,537.5,P,,
2025-06-11 03:00,538.5,P,,
2025-06-11 04:00,539.75,P,,
2025-06-11 05:00,540.75,P,,
2025-06-11 06:00,541.75,P,,
2025-06-11 07:00,542.25,P,,
2025-06-11 08:00,543.0,P,,
2025-06-11 09:00,543.0,P,,
2025-06-11 10:00,543.0,P,,
2025-06-11 11:00,543.75,P,,
2025-06-11 12:00,544.0,P,,
2025-06-11 13:00,544.0,P,,
2025-06-11 14:00,543.5,P,,
2025-06-11 15:00,542.75,P,,
2025-06-11 16:00,542.0,P,,
2025-06-11 17:00,542.0,P,,
2025-06-11 18:00,543.0,P,,
2025-06-11 19:00,545.25,P,,
2025-06-11 20:00,547.75,P,,
2025-06-11 21:00,550.75,P,,
2025-06-11 22:00,554.0,P,,
2025-06-11 23:00,557.0,P,,
2025-06-12 00:00,560.0,P,,
2025-06-12 01:00,562.75,P,,
2025-06-12 02:00,555.75,P,,
2025-06-12 03:00,524.5,P,,
2025-06-12 04:00,514.0,P,,
2025-06-12 05:00,508.5,P,,
2025-06-12 06:00,506.0,P,,
2025-06-12 07:00,507.5,P,,
2025-06-12 08:00,510.5,P,,
2025-06-12 09:00,516.25,P,,
2025-06-12 10:00,522.5,P,,
2025-06-12 11:00,527.5,P,,
2025-06-12 12:00,530.5,P,,
2025-06-12 13:00,531.25,P,,
2025-06-12 14:00,531.0,P,,
2025-06-12 15:00,531.0,P,,
2025-06-12 16:00,531.75,P,,
2025-06-12 17:00,533.75,P,,
2025-06-12 18:00,537.5,P,,
2025-06-12 19:00,542.25,P,,
2025-06-12 20:00,548.0,P,,
2025-06-12 21:00,553.25,P,,
2025-06-12 22:00,555.5,P,,
2025-06-12 23:00,539.75,P,,
2025-06-13 00:00,524.25,P,,
2025-06-13 01:00,518.5,P,,
2025-06-13 02:00,515.5,P,,
2025-06-13 03:00,513.75,P,,
2025-06-13 04:00,512.5,P,,
2025-06-13 05:00,512.0,P,,
2025-06-13 06:00,512.0,P,,
2025-06-13 07:00,512.0,P,,
2025-06-13 08:00,512.25,P,,
2025-06-13 09:00,513.0,P,,
2025-06-13 10:00,514.5,P,,
2025-06-13 11:00,517.5,P,,
2025-06-13 12:00,520.75,P,,
2025-06-13 13:00,523.75,P,,
2025-06-13 14:00,526.5,P,,
2025-06-13 15:00,528.5,P,,
2025-06-13 16:00,531.0,P,,
2025-06-13 17:00,533.5,P,,
2025-06-13 18:00,537.0,P,,
2025-06-13 19:00,540.0,P,,
2025-06-13 20:00,542.5,P,,
2025-06-13 21:00,543.0,P,,
2025-06-13 22:00,543.0,P,,
2025-06-13 23:00,541.5,P,,
2025-06-14 00:00,539.5,P,,
2025-06-14 01:00,539.0,P,,
2025-06-14 02:00,539.75,P,,
2025-06-14 03:00,540.5,P,,
2025-06-14 04:00,541.0,P,,
2025-06-14 05:00,541.5,P,,
2025-06-14 06:00,542.0,P,,
2025-06-14 07:00,543.0,P,,
2025-06-14 08:00,542.25,P,,
2025-06-14 09:00,541.25,P,,
2025-06-14 10:00,540.25,P,,
2025-06-14 11:00,540.0,P,,
2025-06-14 12:00,539.25,P,,
2025-06-14 13:00,537.75,P,,
2025-06-14 14:00,536.0,P,,
2025-06-14 15:00,534.75,P,,
2025-06-14 16:00,534.0,P,,
2025-06-14 17:00,534.0,P,,
2025-06-14 18:00,534.5,P,,
2025-06-14 19:00,536.0,P,,
2025-06-14 20:00,538.0,P,,
2025-06-14 21:00,540.5,P,,
2025-06-14 22:00,543.0,P,,
2025-06-14 23:00,544.75,P,,
2025-06-15 00:00,544.75,P,,
2025-06-15 01:00,542.25,P,,
2025-06-15 02:00,535.0,P,,
2025-06-15 03:00,527.5,P,,
2025-06-15 04:00,522.75,P,,
2025-06-15 05:00,520.0,P,,
2025-06-15 06:00,518.0,P,,
2025-06-15 07:00,516.0,P,,
2025-06-15 08:00,514.25,P,,
2025-06-15 09:00,514.25,P,,
2025-06-15 10:00,515.5,P,,
2025-06-15 11:00,517.5,P,,
2025-06-15 12:00,519.25,P,,
2025-06-15 13:00,520.0,P,,
2025-06-15 14:00,520.0,P,,
2025-06-15 15:00,520.0,P,,
2025-06-15 16:00,520.5,P,,
2025-06-15 17:00,521.5,P,,
2025-06-15 18:00,523.5,P,,
2025-06-15 19:00,526.0,P,,
2025-06-15 20:00,529.5,P,,
2025-06-15 21:00,533.5,P,,
2025-06-15 22:00,537.5,P,,
2025-06-15 23:00,541.75,P,,
2025-06-16 00:00,545.5,P,,
2025-06-16 01:00,549.75,P,,
2025-06-16 02:00,554.5,P,,
2025-06-16 03:00,558.5,P,,
2025-06-16 04:00,560.75,P,,
2025-06-16 05:00,558.5,P,,
2025-06-16 06:00,554.75,P,,
2025-06-16 07:00,552.5,P,,
2025-06-16 08:00,551.25,P,,
2025-06-16 09:00,551.25,P,,
2025-06-16 10:00,553.0,P,,
2025-06-16 11:00,555.25,P,,
2025-06-16 12:00,557.75,P,,
2025-06-16 13:00,559.0,P,,
2025-06-16 14:00,558.0,P,,
2025-06-16 15:00,556.0,P,,
2025-06-16 16:00,554.0,P,,
2025-06-16 17:00,552.0,P,,
2025-06-16 18:00,550.0,P,,
2025-06-16 19:00,548.5,P,,
2025-06-16 20:00,547.5,P,,
2025-06-16 21:00,546.25,P,,
2025-06-16 22:00,545.0,P,,
2025-06-16 23:00,545.0,P,,
2025-06-17 00:00,545.0,P,,
2025-06-17 01:00,545.0,P,,
2025-06-17 02:00,545.75,P,,
2025-06-17 03:00,547.75,P,,
2025-06-17 04:00,550.0,P,,
2025-06-17 05:00,551.5,P,,
2025-06-17 06:00,548.75,P,,
2025-06-17 07:00,542.25,P,,
2025-06-17 08:00,537.0,P,,
2025-06-17 09:00,532.5,P,,
2025-06-17 10:00,532.0,P,,
2025-06-17 11:00,532.75,P,,
2025-06-17 12:00,535.5,P,,
2025-06-17 13:00,538.75,P,,
2025-06-17 14:00,541.25,P,,
2025-06-17 15:00,542.75,P,,
2025-06-17 16:00,544.25,P,,
2025-06-17 17:00,545.75,P,,
2025-06-17 18:00,548.0,P,,
2025-06-17 19:00,550.25,P,,
2025-06-17 20:00,551.0,P,,
2025-06-17 21:00,550.5,P,,
2025-06-17 22:00,551.0,P,,
2025-06-17 23:00,552.5,P,,
2025-06-18 00:00,555.5,P,,
2025-06-18 01:00,559.25,P,,
2025-06-18 02:00,562.0,P,,
2025-06-18 03:00,564.5,P,,
2025-06-18 04:00,568.0,P,,
2025-06-18 05:00,573.75,P,,
2025-06-18 06:00,580.5,P,,
2025-06-18 07:00,587.0,P,,
2025-06-18 08:00,592.5,P,,
2025-06-18 09:00,596.5,P,,
2025-06-18 10:00,600.5,P,,
2025-06-18 11:00,603.5,P,,
2025-06-18 12:00,605.0,P,,
2025-06-18 13:00,605.0,P,,
2025-06-18 14:00,604.0,P,,
2025-06-18 15:00,601.75,P,,
2025-06-18 16:00,599.5,P,,
2025-06-18 17:00,597.5,P,,
2025-06-18 18:00,596.25,P,,
2025-06-18 19:00,594.75,P,,
2025-06-18 20:00,594.25,P,,
2025-06-18 21:00,594.75,P,,
2025-06-18 22:00,595.0,P,,
2025-06-18 23:00,594.25,P,,
2025-06-19 00:00,593.75,P,,
2025-06-19 01:00,594.0,P,,
2025-06-19 02:00,596.0,P,,
2025-06-19 03:00,595.5,P,,
2025-06-19 04:00,594.5,P,,
2025-06-19 05:00,594.0,P,,
2025-06-19 06:00,593.0,P,,
2025-06-19 07:00,592.5,P,,
2025-06-19 08:00,591.25,P,,
2025-06-19 09:00,591.0,P,,
2025-06-19 10:00,591.25,P,,
2025-06-19 11:00,592.25,P,,
2025-06-19 12:00,593.75,P,,
2025-06-19 13:00,595.0,P,,
2025-06-19 14:00,595.0,P,,
2025-06-19 15:00,595.0,P,,
2025-06-19 16:00,595.0,P,,
2025-06-19 17:00,595.25,P,,
2025-06-19 18:00,595.75,P,,
2025-06-19 19:00,596.25,P,,
2025-06-19 20:00,597.25,P,,
2025-06-19 21:00,598.25,P,,
2025-06-19 22:00,599.75,P,,
2025-06-19 23:00,601.0,P,,
2025-06-20 00:00,601.0,P,,
2025-06-20 01:00,600.25,P,,
2025-06-20 02:00,599.25,P,,
2025-06-20 03:00,598.25,P,,
2025-06-20 04:00,598.0,P,,
2025-06-20 05:00,598.25,P,,
2025-06-20 06:00,599.0,P,,
2025-06-20 07:00,599.75,P,,
2025-06-20 08:00,600.75,P,,
2025-06-20 09:00,602.25,P,,
2025-06-20 10:00,603.5,P,,
2025-06-20 11:00,605.75,P,,
2025-06-20 12:00,608.5,P,,
2025-06-20 13:00,611.25,P,,
2025-06-20 14:00,613.5,P,,
2025-06-20 15:00,614.5,P,,
2025-06-20 16:00,616.25,P,,
2025-06-20 17:00,617.75,P,,
2025-06-20 18:00,619.0,P,,
2025-06-20 19:00,620.5,P,,
2025-06-20 20:00,621.25,P,,
2025-06-20 21:00,622.25,P,,
2025-06-20 22:00,623.0,P,75.3,P
2025-06-20 23:00,623.0,P,,
2025-06-21 00:00,622.25,P,,
2025-06-21 01:00,621.25,P,,
2025-06-21 02:00,620.0,P,,
2025-06-21 03:00,620.0,P,,
2025-06-21 04:00,620.5,P,,
2025-06-21 05:00,622.0,P,,
2025-06-21 06:00,625.0,P,,
2025-06-21 07:00,628.0,P,,
2025-06-21 08:00,630.75,P,,
2025-06-21 09:00,633.75,P,,
2025-06-21 10:00,636.25,P,,
2025-06-21 11:00,639.0,P,,
2025-06-21 12:00,641.5,P,,
2025-06-21 13:00,643.5,P,,
2025-06-21 14:00,643.75,P,,
2025-06-21 15:00,643.0,P,,
2025-06-21 16:00,642.25,P,,
2025-06-21 17:00,642.25,P,,
2025-06-21 18:00,643.0,P,,
2025-06-21 19:00,643.75,P,,
2025-06-21 20:00,644.75,P,,
2025-06-21 21:00,645.75,P,,
2025-06-21 22:00,646.0,P,,
2025-06-21 23:00,646.0,P,,
2025-06-22 00:00,646.0,P,,
2025-06-22 01:00,645.0,P,,
2025-06-22 02:00,644.5,P,,
2025-06-22 03:00,644.0,P,,
2025-06-22 04:00,644.0,P,,
2025-06-22 05:00,644.25,P,,
2025-06-22 06:00,644.75,P,,
2025-06-22 07:00,645.5,P,,
2025-06-22 08:00,646.25,P,,
2025-06-22 09:00,647.25,P,,
2025-06-22 10:00,648.25,P,,
2025-06-22 11:00,650.0,P,,
2025-06-22 12:00,651.5,P,,
2025-06-22 13:00,652.75,P,,
2025-06-22 14:00,653.6666666666666,P,,
2025-06-22 15:00,653.75,P,,
2025-06-22 16:00,654.0,P,61.9,P
2025-06-22 17:00,654.0,P,,
2025-06-22 18:00,655.0,P,,
2025-06-22 19:00,656.0,P,,
2025-06-22 20:00,655.5,P,,
2025-06-22 21:00,655.75,P,,
2025-06-22 22:00,651.3333333333334,P,,
2025-06-22 23:00,651.25,P,,
2025-06-23 00:00,647.5,P,,
2025-06-23 01:00,643.75,P,,
2025-06-23 02:00,640.75,P,,
2025-06-23 03:00,638.5,P,,
2025-06-23 04:00,637.0,P,,
2025-06-23 05:00,636.5,P,,
2025-06-23 06:00,637.0,P,,
2025-06-23 07:00,638.75,P,,
2025-06-23 08:00,641.75,P,,
2025-06-23 09:00,645.5,P,,
2025-06-23 10:00,650.5,P,,
2025-06-23 11:00,655.75,P,,
2025-06-23 12:00,660.25,P,,
2025-06-23 13:00,664.5,P,,
2025-06-23 14:00,667.75,P,,
2025-06-23 15:00,670.0,P,,
2025-06-23 16:00,671.75,P,,
2025-06-23 17:00,672.75,P,,
2025-06-23 18:00,673.75,P,,
2025-06-23 19:00,674.0,P,,
2025-06-23 20:00,674.0,P,,
2025-06-23 21:00,674.0,P,,
2025-06-23 22:00,666.0,P,,
2025-06-23 23:00,663.75,P,,
2025-06-24 00:00,663.25,P,,
2025-06-24 01:00,662.6666666666666,P,,
2025-06-24 02:00,660.75,P,,
2025-06-24 03:00,657.25,P,,
2025-06-24 04:00,656.5,P,,
2025-06-24 05:00,658.5,P,,
2025-06-24 06:00,660.25,P,,
2025-06-24 07:00,661.0,P,,
2025-06-24 08:00,661.0,P,,
2025-06-24 09:00,660.25,P,,
2025-06-24 10:00,660.0,P,,
2025-06-24 11:00,660.25,P,,
2025-06-24 12:00,661.25,P,,
2025-06-24 13:00,661.5,P,,
2025-06-24 14:00,660.75,P,,
2025-06-24 15:00,658.75,P,,
2025-06-24 16:00,658.0,P,,
2025-06-24 17:00,657.75,P,,
2025-06-24 18:00,656.0,P,,
2025-06-24 19:00,653.25,P,,
2025-06-24 20:00,648.0,P,,
2025-06-24 21:00,644.0,P,,
2025-06-24 22:00,639.5,P,,
2025-06-24 23:00,636.25,P,,
2025-06-25 00:00,633.0,P,,
2025-06-25 01:00,633.75,P,,
2025-06-25 02:00,633.75,P,,
2025-06-25 03:00,633.0,P,,
2025-06-25 04:00,633.5,P,,
2025-06-25 05:00,635.5,P,,
2025-06-25 06:00,638.0,P,,
2025-06-25 07:00,639.5,P,,
2025-06-25 08:00,641.0,P,,
2025-06-25 09:00,644.0,P,,
2025-06-25 10:00,648.5,P,,
2025-06-25 11:00,652.5,P,,
2025-06-25 12:00,655.75,P,,
2025-06-25 13:00,656.75,P,,
2025-06-25 14:00,656.0,P,,
2025-06-25 15:00,653.25,P,,
2025-06-25 16:00,649.5,P,,
2025-06-25 17:00,645.75,P,,
2025-06-25 18:00,642.5,P,,
2025-06-25 19:00,640.0,P,,
2025-06-25 20:00,639.0,P,,
2025-06-25 21:00,638.25,P,,
2025-06-25 22:00,637.25,P,,
2025-06-25 23:00,636.0,P,,
2025-06-26 00:00,634.0,P,,
2025-06-26 01:00,632.5,P,,
2025-06-26 02:00,632.0,P,,
2025-06-26 03:00,632.0,P,,
2025-06-26 04:00,632.5,P,,
2025-06-26 05:00,633.5,P,,
2025-06-26 06:00,634.25,P,,
2025-06-26 07:00,635.0,P,,
2025-06-26 08:00,635.0,P,,
2025-06-26 09:00,635.0,P,,
2025-06-26 10:00,635.75,P,,
2025-06-26 11:00,638.0,P,,
2025-06-26 12:00,640.0,P,,
2025-06-26 13:00,640.75,P,,
2025-06-26 14:00,640.0,P,,
2025-06-26 15:00,639.75,P,,
2025-06-26 16:00,639.0,P,,
2025-06-26 17:00,639.0,P,,
2025-06-26 18:00,638.25,P,,
2025-06-26 19:00,638.5,P,,
2025-06-26 20:00,639.0,P,,
2025-06-26 21:00,639.0,P,,
2025-06-26 22:00,638.25,P,,
2025-06-26 23:00,637.75,P,,
2025-06-27 00:00,637.0,P,,
2025-06-27 01:00,637.0,P,,
2025-06-27 02:00,636.75,P,,
2025-06-27 03:00,636.0,P,,
