DateTime,WTemp_C,Flag_WTemp_C,SpC_uScm,Flag_SpC_uScm
2018-05-22 15:00,18.075,A,,
2018-05-22 16:00,19.3,A,,
2018-05-22 17:00,20.65,A,,
2018-05-22 18:00,22.0,A,,
2018-05-22 19:00,23.1,A,,
2018-05-22 20:00,23.875,A,,
2018-05-22 21:00,24.55,A,,
2018-05-22 22:00,24.975,A,,
2018-05-22 23:00,24.775,A,,
2018-05-23 00:00,24.175,A,,
2018-05-23 01:00,23.3,A,,
2018-05-23 02:00,22.475,A,,
2018-05-23 03:00,21.95,A,,
2018-05-23 04:00,21.6,A,,
2018-05-23 05:00,21.275,A,,
2018-05-23 06:00,21.075000000000006,A,,
2018-05-23 07:00,20.9,A,,
2018-05-23 08:00,20.55,A,,
2018-05-23 09:00,20.175,A,,
2018-05-23 10:00,19.9,A,,
2018-05-23 11:00,19.6,A,,
2018-05-23 12:00,19.425,A,,
2018-05-23 13:00,19.4,A,,
2018-05-23 14:00,19.4,A,,
2018-05-23 15:00,19.55,A,,
2018-05-23 16:00,20.175,A,,
2018-05-23 17:00,21.4,A,,
2018-05-23 18:00,22.325000000000006,A,1790.0,A
2018-05-23 19:00,22.9,A,1790.0,A
2018-05-23 20:00,23.1,A,1792.5,A
2018-05-23 21:00,23.375,A,1800.0,A
2018-05-23 22:00,23.575,A,1800.0,A
2018-05-23 23:00,23.85,A,1800.0,A
2018-05-24 00:00,23.9,A,1800.0,A
2018-05-24 01:00,23.825,A,1800.0,A
2018-05-24 02:00,23.375,A,1800.0,A
2018-05-24 03:00,22.85,A,1800.0,A
2018-05-24 04:00,22.45,A,1800.0,A
2018-05-24 05:00,22.05,A,1800.0,A
2018-05-24 06:00,21.65,A,1800.0,A
2018-05-24 07:00,21.325,A,1800.0,A
2018-05-24 08:00,21.0,A,1800.0,A
2018-05-24 09:00,20.675,A,1800.0,A
2018-05-24 10:00,20.475,A,1800.0,A
2018-05-24 11:00,20.25,A,1800.0,A
2018-05-24 12:00,19.925,A,1800.0,A
2018-05-24 13:00,20.075,A,1800.0,A
2018-05-24 14:00,20.55,A,1800.0,A
2018-05-24 15:00,21.35,A,1802.5,A
2018-05-24 16:00,22.375,A,1810.0,A
2018-05-24 17:00,23.55,A,1810.0,A
2018-05-24 18:00,24.85,A,1817.5,A
2018-05-24 19:00,25.875,A,1820.0,A
2018-05-24 20:00,26.325,A,1827.5,A
2018-05-24 21:00,26.6,A,1830.0,A
2018-05-24 22:00,26.925,A,1830.0,A
2018-05-24 23:00,26.475,A,1830.0,A
2018-05-25 00:00,25.875,A,1830.0,A
2018-05-25 01:00,25.225,A,1832.5,A
2018-05-25 02:00,24.700000000000006,A,1840.0,A
2018-05-25 03:00,24.05,A,1830.0,A
2018-05-25 04:00,23.475,A,1830.0,A
2018-05-25 05:00,23.0,A,1830.0,A
2018-05-25 06:00,22.55,A,1830.0,A
2018-05-25 07:00,22.15,A,1830.0,A
2018-05-25 08:00,21.775,A,1830.0,A
2018-05-25 09:00,21.45,A,1830.0,A
2018-05-25 10:00,21.15,A,1830.0,A
2018-05-25 11:00,20.85,A,1830.0,A
2018-05-25 12:00,20.8,A,1830.0,A
2018-05-25 13:00,21.0,A,1830.0,A
2018-05-25 14:00,21.45,A,1827.5,A
2018-05-25 15:00,22.225,A,1815.0,A
2018-05-25 16:00,23.175,A,1810.0,A
2018-05-25 17:00,24.15,A,1820.0,A
2018-05-25 18:00,25.0,A,1825.0,A
2018-05-25 19:00,25.725,A,1832.5,A
2018-05-25 20:00,26.1,A,1840.0,A
2018-05-25 21:00,26.375,A,1840.0,A
2018-05-25 22:00,26.5,A,1840.0,A
2018-05-25 23:00,26.425,A,1840.0,A
2018-05-26 00:00,26.25,A,1850.0,A
2018-05-26 01:00,25.95,A,1850.0,A
2018-05-26 02:00,25.55,A,1850.0,A
2018-05-26 03:00,25.05,A,1850.0,A
2018-05-26 04:00,24.525,A,1860.0,A
2018-05-26 05:00,24.0,A,1860.0,A
2018-05-26 06:00,23.5,A,1860.0,A
2018-05-26 07:00,23.05,A,1860.0,A
2018-05-26 08:00,22.65,A,1860.0,A
2018-05-26 09:00,22.325,A,1860.0,A
2018-05-26 10:00,21.975,A,1860.0,A
2018-05-26 11:00,21.700000000000006,A,1865.0,A
2018-05-26 12:00,21.525,A,1867.5,A
2018-05-26 13:00,21.6,A,1865.0,A
2018-05-26 14:00,22.025,A,1870.0,A
2018-05-26 15:00,22.875,A,1870.0,A
2018-05-26 16:00,23.925,A,1870.0,A
2018-05-26 17:00,25.125,A,1870.0,A
2018-05-26 18:00,26.275,A,1870.0,A
2018-05-26 19:00,27.3,A,1870.0,A
2018-05-26 20:00,28.000000000000004,A,1870.0,A
2018-05-26 21:00,28.525,A,1862.5,A
2018-05-26 22:00,28.775,A,1860.0,A
2018-05-26 23:00,28.65,A,1855.0,A
2018-05-27 00:00,28.225,A,1850.0,A
2018-05-27 01:00,27.65,A,1850.0,A
2018-05-27 02:00,27.1,A,1842.5,A
2018-05-27 03:00,26.475,A,1840.0,A
2018-05-27 04:00,25.9,A,1840.0,A
2018-05-27 05:00,25.425,A,1840.0,A
2018-05-27 06:00,24.95,A,1840.0,A
2018-05-27 07:00,24.575,A,1840.0,A
2018-05-27 08:00,24.25,A,1840.0,A
2018-05-27 09:00,23.75,A,1840.0,A
2018-05-27 10:00,23.075,A,1840.0,A
2018-05-27 11:00,22.55,A,1842.5,A
2018-05-27 12:00,22.15,A,1850.0,A
2018-05-27 13:00,22.075000000000006,A,1852.5,A
2018-05-27 14:00,22.0,A,1860.0,A
2018-05-27 15:00,22.0,A,1870.0,A
2018-05-27 16:00,22.4,A,1882.5,A
2018-05-27 17:00,22.375,A,1895.0,A
2018-05-27 18:00,22.75,A,1905.0,A
2018-05-27 19:00,24.25,A,1925.0,A
2018-05-27 20:00,25.5,A,1942.5,A
2018-05-27 21:00,26.075,A,1957.5,A
2018-05-27 22:00,26.6,A,1972.5,A
2018-05-27 23:00,26.625,A,1985.0,A
2018-05-28 00:00,26.225,A,1995.0,A
2018-05-28 01:00,25.625,A,2005.0,A
2018-05-28 02:00,25.075,A,2012.5,A
2018-05-28 03:00,24.45,A,2020.0,A
2018-05-28 04:00,23.825000000000006,A,2027.5,A
2018-05-28 05:00,23.35,A,2032.5,A
2018-05-28 06:00,22.9,A,2040.0,A
2018-05-28 07:00,22.55,A,2042.5,A
2018-05-28 08:00,22.25,A,2050.0,A
2018-05-28 09:00,22.0,A,2057.5,A
2018-05-28 10:00,21.75,A,2060.0,A
2018-05-28 11:00,21.475,A,2067.5,A
2018-05-28 12:00,21.4,A,2070.0,A
2018-05-28 13:00,21.475,A,2077.5,A
2018-05-28 14:00,21.9,A,2082.5,A
2018-05-28 15:00,21.975,A,2090.0,A
2018-05-28 16:00,21.8,A,2090.0,A
2018-05-28 17:00,21.8,A,2100.0,A
2018-05-28 18:00,21.825000000000006,A,2100.0,A
2018-05-28 19:00,22.200000000000006,A,2100.0,A
2018-05-28 20:00,23.250000000000004,A,2110.0,A
2018-05-28 21:00,24.2,A,2112.5,A
2018-05-28 22:00,24.625,A,2120.0,A
2018-05-28 23:00,24.55,A,2120.0,A
2018-05-29 00:00,24.3,A,2120.0,A
2018-05-29 01:00,23.9,A,2110.0,A
2018-05-29 02:00,23.375,A,2102.5,A
2018-05-29 03:00,22.875,A,2100.0,A
2018-05-29 04:00,22.525,A,2100.0,A
2018-05-29 05:00,22.25,A,2090.0,A
2018-05-29 06:00,21.875,A,2080.0,A
2018-05-29 07:00,21.55,A,2070.0,A
2018-05-29 08:00,21.200000000000006,A,2067.5,A
2018-05-29 09:00,21.0,A,2060.0,A
2018-05-29 10:00,20.8,A,2057.5,A
2018-05-29 11:00,20.525,A,2050.0,A
2018-05-29 12:00,20.4,A,2040.0,A
2018-05-29 13:00,20.4,A,2027.5,A
2018-05-29 14:00,20.475,A,2015.0,A
2018-05-29 15:00,20.75,A,1997.5,A
2018-05-29 16:00,21.05,A,1982.5,A
2018-05-29 17:00,21.35,A,1965.0,A
2018-05-29 18:00,22.0,A,1947.5,A
2018-05-29 19:00,23.3,A,1932.5,A
2018-05-29 20:00,24.5,A,1915.0,A
2018-05-29 21:00,24.975,A,1895.0,A
2018-05-29 22:00,25.0,A,1872.5,A
2018-05-29 23:00,24.875,A,1850.0,A
2018-05-30 00:00,24.525,A,1830.0,A
2018-05-30 01:00,24.075000000000006,A,1807.5,A
2018-05-30 02:00,23.6,A,1785.0,A
2018-05-30 03:00,23.0,A,1765.0,A
2018-05-30 04:00,22.45,A,1750.0,A
2018-05-30 05:00,22.05,A,1735.0,A
2018-05-30 06:00,21.65,A,1725.0,A
2018-05-30 07:00,21.275,A,1715.0,A
2018-05-30 08:00,20.95,A,1710.0,A
2018-05-30 09:00,20.65,A,1702.5,A
2018-05-30 10:00,20.375,A,1700.0,A
2018-05-30 11:00,20.1,A,1700.0,A
2018-05-30 12:00,19.975,A,1690.0,A
2018-05-30 13:00,20.0,A,1690.0,A
2018-05-30 14:00,20.225,A,1690.0,A
2018-05-30 15:00,20.8,A,1692.5,A
2018-05-30 16:00,21.5,A,1700.0,A
2018-05-30 17:00,22.4,A,1700.0,A
2018-05-30 18:00,23.200000000000006,A,1700.0,A
2018-05-30 19:00,23.1,A,1710.0,A
2018-05-30 20:00,23.4,A,1710.0,A
2018-05-30 21:00,24.8,A,1717.5,A
2018-05-30 22:00,25.4,A,1720.0,A
2018-05-30 23:00,25.225,A,1720.0,A
2018-05-31 00:00,24.8,A,1720.0,A
2018-05-31 01:00,24.275,A,1720.0,A
2018-05-31 02:00,23.8,A,1722.5,A
2018-05-31 03:00,23.1,A,1730.0,A
2018-05-31 04:00,22.425,A,1730.0,A
2018-05-31 05:00,21.85,A,1725.0,A
2018-05-31 06:00,21.425,A,1730.0,A
2018-05-31 07:00,20.95,A,1730.0,A
2018-05-31 08:00,20.425,A,1730.0,A
2018-05-31 09:00,20.0,A,1732.5,A
2018-05-31 10:00,19.75,A,1737.5,A
2018-05-31 11:00,19.625,A,1740.0,A
2018-05-31 12:00,19.6,A,1740.0,A
2018-05-31 13:00,19.775,A,1740.0,A
2018-05-31 14:00,20.3,A,1735.0,A
2018-05-31 15:00,21.475,A,1740.0,A
