DateTime,NO3_mgNL,Flag_NO3_mgNL
2013-05-08 09:00,35.8,A
2013-05-08 10:00,35.875,A
2013-05-08 11:00,35.95,A
2013-05-08 12:00,36.05,A
2013-05-08 13:00,36.175,A
2013-05-08 14:00,36.35,A
2013-05-08 15:00,36.675,A
2013-05-08 16:00,36.875,A
2013-05-08 17:00,37.075,A
2013-05-08 18:00,37.15000000000001,A
2013-05-08 19:00,37.3,A
2013-05-08 20:00,37.325,A
2013-05-08 21:00,37.35,A
2013-05-08 22:00,37.425,A
2013-05-08 23:00,37.525,A
2013-05-09 00:00,37.575,A
2013-05-09 01:00,37.525,A
2013-05-09 02:00,37.5,A
2013-05-09 03:00,37.525,A
2013-05-09 04:00,37.5,A
2013-05-09 05:00,37.625,A
2013-05-09 06:00,37.6,A
2013-05-09 07:00,37.5,A
2013-05-09 08:00,37.1,A
2013-05-09 09:00,36.75,A
2013-05-09 10:00,36.45,A
2013-05-09 11:00,36.2,A
2013-05-09 12:00,35.925,A
2013-05-09 13:00,35.45,A
2013-05-09 14:00,35.525,A
2013-05-09 15:00,35.625,A
2013-05-09 16:00,35.25,A
2013-05-09 17:00,34.675,A
2013-05-09 18:00,34.40000000000001,A
2013-05-09 19:00,33.95,A
2013-05-09 20:00,33.575,A
2013-05-09 21:00,33.75,A
2013-05-09 22:00,34.175,A
2013-05-09 23:00,34.575,A
2013-05-10 00:00,34.95,A
2013-05-10 01:00,35.325,A
2013-05-10 02:00,35.65,A
2013-05-10 03:00,35.9,A
2013-05-10 04:00,36.225,A
2013-05-10 05:00,36.475,A
2013-05-10 06:00,36.7,A
2013-05-10 07:00,36.85,A
2013-05-10 08:00,37.025,A
2013-05-10 09:00,37.225,A
2013-05-10 10:00,37.35,A
2013-05-10 11:00,37.5,A
2013-05-10 12:00,37.6,A
2013-05-10 13:00,37.75,A
2013-05-10 14:00,37.825,A
2013-05-10 15:00,37.975,A
2013-05-10 16:00,38.075,A
2013-05-10 17:00,38.1,A
2013-05-10 18:00,38.2,A
2013-05-10 19:00,38.3,A
2013-05-10 20:00,38.4,A
2013-05-10 21:00,38.425,A
2013-05-10 22:00,38.55,A
2013-05-10 23:00,38.6,A
2013-05-11 00:00,38.65000000000001,A
2013-05-11 01:00,38.775,A
2013-05-11 02:00,38.825,A
2013-05-11 03:00,38.9,A
2013-05-11 04:00,38.9,A
2013-05-11 05:00,38.925,A
2013-05-11 06:00,38.95,A
2013-05-11 07:00,39.075,A
2013-05-11 08:00,39.1,A
2013-05-11 09:00,39.1,A
2013-05-11 10:00,39.1,A
2013-05-11 11:00,39.1,A
2013-05-11 12:00,39.125,A
2013-05-11 13:00,39.125,A
2013-05-11 14:00,39.175,A
2013-05-11 15:00,39.225,A
2013-05-11 16:00,39.3,A
2013-05-11 17:00,39.4,A
2013-05-11 18:00,39.4,A
2013-05-11 19:00,39.4,A
2013-05-11 20:00,39.425,A
2013-05-11 21:00,39.475,A
2013-05-11 22:00,39.6,A
2013-05-11 23:00,39.675,A
2013-05-12 00:00,39.7,A
2013-05-12 01:00,39.7,A
2013-05-12 02:00,39.75,A
2013-05-12 03:00,39.825,A
2013-05-12 04:00,39.9,A
2013-05-12 05:00,39.9,A
2013-05-12 06:00,40.0,A
2013-05-12 07:00,39.975,A
2013-05-12 08:00,40.0,A
2013-05-12 09:00,40.0,A
2013-05-12 10:00,40.025,A
2013-05-12 11:00,40.1,A
2013-05-12 12:00,40.15000000000001,A
2013-05-12 13:00,40.175,A
2013-05-12 14:00,40.2,A
2013-05-12 15:00,40.275,A
2013-05-12 16:00,40.3,A
2013-05-12 17:00,40.3,A
2013-05-12 18:00,40.3,A
2013-05-12 19:00,40.4,A
2013-05-12 20:00,40.425,A
2013-05-12 21:00,40.45,A
2013-05-12 22:00,40.5,A
2013-05-12 23:00,40.5,A
2013-05-13 00:00,40.55,A
2013-05-13 01:00,40.6,A
2013-05-13 02:00,40.6,A
2013-05-13 03:00,40.6,A
2013-05-13 04:00,40.6,A
2013-05-14 05:00,41.0,A
2013-05-14 06:00,40.975,A
2013-05-14 07:00,40.975,A
2013-05-14 08:00,41.0,A
2013-05-14 09:00,41.0,A
2013-05-14 10:00,40.975,A
2013-05-14 11:00,40.975,A
2013-05-14 12:00,41.0,A
2013-05-14 13:00,41.0,A
2013-05-14 14:00,40.95,A
2013-05-14 15:00,40.925,A
2013-05-14 16:00,40.925,A
2013-05-14 17:00,40.9,A
2013-05-14 18:00,40.925,A
2013-05-14 19:00,40.975,A
2013-05-14 20:00,40.975,A
2013-05-14 21:00,41.0,A
2013-05-14 22:00,41.05,A
2013-05-14 23:00,41.1,A
2013-05-15 00:00,41.15000000000001,A
2013-05-15 01:00,41.2,A
2013-05-15 02:00,41.2,A
2013-05-15 03:00,41.2,A
2013-05-15 04:00,41.2,A
2013-05-15 05:00,41.2,A
2013-05-15 06:00,41.2,A
2013-05-15 07:00,41.2,A
2013-05-15 08:00,41.2,A
2013-05-15 09:00,41.2,A
2013-05-15 10:00,41.2,A
2013-05-15 11:00,41.175,A
2013-05-15 12:00,41.2,A
2013-05-15 13:00,41.2,A
2013-05-15 14:00,41.2,A
2013-05-15 15:00,41.2,A
2013-05-15 16:00,41.2,A
2013-05-15 17:00,41.225,A
2013-05-15 18:00,41.3,A
2013-05-15 19:00,41.3,A
2013-05-15 20:00,41.3,A
2013-05-15 21:00,41.4,A
2013-05-15 22:00,41.4,A
2013-05-15 23:00,41.4,A
2013-05-16 00:00,41.4,A
2013-05-16 01:00,41.5,A
2013-05-16 02:00,41.5,A
2013-05-16 03:00,41.5,A
2013-05-16 04:00,41.525,A
2013-05-16 05:00,41.525,A
2013-05-16 06:00,41.6,A
2013-05-16 07:00,41.5,A
2013-05-16 08:00,41.55,A
2013-05-16 09:00,41.5,A
2013-05-16 10:00,41.55,A
2013-05-16 11:00,41.6,A
2013-05-16 12:00,41.55,A
2013-05-16 13:00,41.55,A
2013-05-16 14:00,41.55,A
2013-05-16 15:00,41.525,A
2013-05-16 16:00,41.575,A
2013-05-16 17:00,41.6,A
2013-05-16 18:00,41.6,A
2013-05-16 19:00,41.6,A
2013-05-16 20:00,41.6,A
2013-05-16 21:00,41.6,A
2013-05-16 22:00,41.6,A
2013-05-16 23:00,41.27500000000001,A
2013-05-17 00:00,39.475,A
2013-05-17 01:00,39.725,A
2013-05-17 02:00,39.6,A
2013-05-17 03:00,37.325,A
2013-05-17 04:00,38.0,A
2013-05-17 05:00,38.65000000000001,A
2013-05-17 06:00,38.875,A
2013-05-17 07:00,39.0,A
2013-05-17 08:00,39.15,A
2013-05-17 09:00,39.25,A
2013-05-17 10:00,38.65,A
2013-05-17 11:00,38.85,A
2013-05-17 12:00,39.2,A
2013-05-17 13:00,39.275,A
2013-05-17 14:00,39.325,A
2013-05-17 15:00,39.45,A
2013-05-17 16:00,39.575,A
2013-05-17 17:00,39.775,A
2013-05-17 18:00,40.075,A
2013-05-17 19:00,40.35,A
2013-05-17 20:00,40.525,A
2013-05-17 21:00,40.6,A
2013-05-17 22:00,40.6,A
2013-05-17 23:00,40.6,A
2013-05-18 00:00,40.6,A
2013-05-18 01:00,40.6,A
2013-05-18 02:00,40.725,A
2013-05-18 03:00,40.7,A
2013-05-18 04:00,40.8,A
2013-05-18 05:00,40.85,A
2013-05-18 06:00,40.9,A
2013-05-18 07:00,40.9,A
2013-05-18 08:00,40.95,A
2013-05-18 09:00,41.1,A
2013-05-18 10:00,41.125,A
2013-05-18 11:00,41.2,A
2013-05-18 12:00,41.2,A
2013-05-18 13:00,41.2,A
2013-05-18 14:00,41.2,A
2013-05-18 15:00,41.2,A
2013-05-18 16:00,41.225,A
2013-05-18 17:00,41.225,A
2013-05-18 18:00,41.2,A
2013-05-18 19:00,41.225,A
2013-05-18 20:00,41.25,A
2013-05-18 21:00,41.25,A
2013-05-18 22:00,41.3,A
2013-05-18 23:00,41.325,A
2013-05-19 00:00,41.325,A
2013-05-19 01:00,41.375,A
2013-05-19 02:00,41.45,A
2013-05-19 03:00,41.5,A
2013-05-19 04:00,41.5,A
2013-05-19 05:00,41.5,A
2013-05-19 06:00,41.5,A
2013-05-19 07:00,41.5,A
2013-05-19 08:00,41.25,A
2013-05-19 09:00,40.6,A
2013-05-19 10:00,40.7,A
2013-05-19 11:00,40.625,A
2013-05-19 12:00,40.6,A
2013-05-19 13:00,40.625,A
2013-05-19 14:00,40.625,A
2013-05-19 15:00,40.6,A
2013-05-19 16:00,40.4,A
2013-05-19 17:00,40.3,A
2013-05-19 18:00,40.325,A
2013-05-19 19:00,40.3,A
2013-05-19 20:00,40.3,A
2013-05-19 21:00,40.175,A
2013-05-19 22:00,40.1,A
2013-05-19 23:00,39.725,A
2013-05-20 00:00,38.625,A
2013-05-20 01:00,37.7,A
2013-05-20 02:00,37.375,A
2013-05-20 03:00,37.275,A
2013-05-20 04:00,37.275,A
2013-05-20 05:00,36.475,A
2013-05-20 06:00,35.75,A
2013-05-20 07:00,35.725,A
2013-05-20 08:00,35.375,A
2013-05-20 09:00,35.15000000000001,A
2013-05-20 10:00,35.425,A
2013-05-20 11:00,36.2,A
2013-05-20 12:00,36.775,A
2013-05-20 13:00,37.175,A
2013-05-20 14:00,37.35,A
2013-05-20 15:00,37.425,A
2013-05-20 16:00,37.575,A
2013-05-20 17:00,37.625,A
2013-05-20 18:00,37.45,A
2013-05-20 19:00,37.35,A
2013-05-20 20:00,37.65000000000001,A
2013-05-20 21:00,37.9,A
2013-05-20 22:00,38.125,A
2013-05-20 23:00,38.325,A
2013-05-21 00:00,38.65000000000001,A
2013-05-21 01:00,38.95,A
2013-05-21 02:00,39.15000000000001,A
2013-05-21 03:00,39.325,A
2013-05-21 04:00,39.4,A
2013-05-21 05:00,39.525,A
2013-05-21 06:00,39.7,A
2013-05-21 07:00,39.75,A
2013-05-21 08:00,39.875,A
2013-05-21 09:00,39.975,A
2013-05-21 10:00,40.05,A
2013-05-21 11:00,40.125,A
2013-05-21 12:00,40.15000000000001,A
2013-05-21 13:00,40.25,A
2013-05-21 14:00,40.3,A
2013-05-21 15:00,40.3,A
2013-05-21 16:00,40.3,A
2013-05-21 17:00,40.3,A
2013-05-21 18:00,40.3,A
2013-05-21 19:00,40.375,A
2013-05-21 20:00,40.4,A
2013-05-21 21:00,40.5,A
2013-05-21 22:00,40.575,A
2013-05-21 23:00,40.6,A
2013-05-22 00:00,40.6,A
2013-05-22 01:00,40.65000000000001,A
2013-05-22 02:00,40.775,A
2013-05-22 03:00,40.8,A
2013-05-22 04:00,40.9,A
2013-05-22 05:00,40.9,A
2013-05-22 06:00,40.9,A
2013-05-22 07:00,40.9,A
2013-05-22 08:00,40.9,A
2013-05-22 09:00,40.9,A
2013-05-22 10:00,40.9,A
2013-05-22 11:00,40.95,A
2013-05-22 12:00,40.9,A
2013-05-22 13:00,40.9,A
2013-05-22 14:00,40.9,A
2013-05-22 15:00,40.85,A
2013-05-22 16:00,40.75,A
2013-05-22 17:00,40.65,A
2013-05-22 18:00,40.6,A
2013-05-22 19:00,40.6,A
2013-05-22 20:00,40.6,A
2013-05-22 21:00,40.55,A
2013-05-22 22:00,40.55,A
2013-05-22 23:00,40.525,A
2013-05-23 00:00,40.5,A
2013-05-23 01:00,40.5,A
2013-05-23 02:00,40.5,A
2013-05-23 03:00,40.525,A
2013-05-23 04:00,40.525,A
2013-05-23 05:00,40.575,A
2013-05-23 06:00,40.5,A
2013-05-23 07:00,40.5,A
2013-05-23 08:00,40.525,A
2013-05-23 09:00,40.575,A
2013-05-23 10:00,40.6,A
2013-05-23 11:00,40.55,A
2013-05-23 12:00,40.525,A
2013-05-23 13:00,40.5,A
2013-05-23 14:00,40.525,A
2013-05-23 15:00,40.575,A
2013-05-23 16:00,40.6,A
2013-05-23 17:00,40.53333333333333,A
2013-05-23 18:00,40.5,A
2013-05-23 19:00,40.5,A
2013-05-23 20:00,40.55,A
2013-05-23 21:00,40.6,A
2013-05-23 22:00,40.6,A
2013-05-23 23:00,40.6,A
2013-05-24 00:00,40.6,A
2013-05-24 01:00,40.65000000000001,A
2013-05-24 02:00,40.75,A
2013-05-24 03:00,40.8,A
2013-05-24 04:00,40.875,A
2013-05-24 05:00,40.85,A
2013-05-24 06:00,40.8,A
2013-05-24 07:00,40.9,A
2013-05-24 08:00,40.875,A
2013-05-24 09:00,40.875,A
2013-05-24 10:00,40.9,A
2013-05-24 11:00,40.825,A
2013-05-24 12:00,40.9,A
2013-05-24 13:00,40.85,A
2013-05-24 14:00,40.9,A
2013-05-24 15:00,40.875,A
2013-05-24 16:00,40.9,A
2013-05-24 17:00,40.9,A
2013-05-24 18:00,40.9,A
2013-05-24 19:00,40.9,A
2013-05-24 20:00,40.9,A
2013-05-24 21:00,40.9,A
2013-05-24 22:00,40.9,A
2013-05-24 23:00,40.9,A
2013-05-25 00:00,40.95,A
2013-05-25 01:00,40.925,A
2013-05-25 02:00,40.975,A
2013-05-25 03:00,41.0,A
2013-05-25 04:00,41.075,A
2013-05-25 05:00,41.15000000000001,A
2013-05-25 06:00,41.125,A
2013-05-25 07:00,41.125,A
2013-05-25 08:00,41.05,A
2013-05-25 09:00,41.0,A
2013-05-25 10:00,40.525,A
2013-05-25 11:00,38.95,A
2013-05-25 12:00,38.3,A
2013-05-25 13:00,37.1,A
2013-05-25 14:00,35.75,A
2013-05-25 15:00,35.22499999999999,A
2013-05-25 16:00,30.575000000000006,A
2013-05-25 17:00,29.625,A
2013-05-25 18:00,27.65,A
2013-05-25 19:00,29.15,A
2013-05-25 20:00,30.025,A
2013-05-25 21:00,30.95,A
2013-05-25 22:00,32.050000000000004,A
2013-05-25 23:00,32.7,A
2013-05-26 00:00,33.025,A
2013-05-26 01:00,33.325,A
2013-05-26 02:00,33.6,A
2013-05-26 03:00,33.825,A
2013-05-26 04:00,34.05,A
2013-05-26 05:00,34.075,A
2013-05-26 06:00,34.075,A
2013-05-26 07:00,34.2,A
2013-05-26 08:00,34.25,A
2013-05-26 09:00,34.25,A
2013-05-26 10:00,34.425,A
2013-05-26 11:00,34.75,A
2013-05-26 12:00,34.9,A
2013-05-26 13:00,34.5,A
2013-05-26 14:00,34.075,A
2013-05-26 15:00,30.4,A
2013-05-26 16:00,25.075000000000006,A
2013-05-26 17:00,21.475,A
2013-05-26 18:00,19.450000000000006,A
2013-05-26 19:00,19.625,A
2013-05-26 20:00,21.4,A
2013-05-26 21:00,22.8,A
2013-05-26 22:00,22.95,A
2013-05-26 23:00,23.375,A
2013-05-27 00:00,23.950000000000006,A
2013-05-27 01:00,24.475,A
2013-05-27 02:00,24.85,A
2013-05-27 03:00,25.1,A
2013-05-27 04:00,24.6,A
2013-05-27 05:00,24.725,A
2013-05-27 06:00,24.825000000000006,A
2013-05-27 07:00,24.725,A
2013-05-27 08:00,24.45,A
2013-05-27 09:00,24.7,A
2013-05-27 10:00,24.25,A
2013-05-27 11:00,23.875,A
2013-05-27 12:00,22.775,A
2013-05-27 13:00,21.45,A
2013-05-27 14:00,20.525,A
2013-05-27 15:00,20.4,A
2013-05-27 16:00,21.25,A
2013-05-27 17:00,22.325,A
2013-05-27 18:00,22.65,A
2013-05-27 19:00,22.65,A
2013-05-27 20:00,22.7,A
2013-05-27 21:00,22.725,A
2013-05-27 22:00,22.575000000000006,A
2013-05-27 23:00,22.575000000000006,A
2013-05-28 00:00,22.700000000000006,A
2013-05-28 01:00,22.775,A
2013-05-28 02:00,22.75,A
2013-05-28 03:00,22.725,A
2013-05-28 04:00,22.375,A
2013-05-28 05:00,22.525,A
2013-05-28 06:00,22.275,A
2013-05-28 07:00,22.175,A
2013-05-28 08:00,22.250000000000004,A
2013-05-28 09:00,22.35,A
2013-05-28 10:00,22.425000000000004,A
2013-05-28 11:00,22.425,A
2013-05-28 12:00,22.65,A
2013-05-28 13:00,22.575000000000006,A
2013-05-28 14:00,22.75,A
2013-05-28 15:00,22.875,A
2013-05-28 16:00,22.85,A
2013-05-28 17:00,23.025,A
2013-05-28 18:00,23.05,A
2013-05-28 19:00,23.025,A
2013-05-28 20:00,23.225,A
2013-05-28 21:00,23.15,A
2013-05-28 22:00,23.225,A
2013-05-28 23:00,23.25,A
2013-05-29 00:00,23.25,A
2013-05-29 01:00,23.3,A
2013-05-29 02:00,23.2,A
2013-05-29 03:00,23.15,A
2013-05-29 04:00,23.1,A
2013-05-29 05:00,23.0,A
2013-05-29 06:00,23.0,A
2013-05-29 07:00,22.9,A
2013-05-29 08:00,22.75,A
2013-05-29 09:00,22.85,A
2013-05-29 10:00,22.725,A
2013-05-29 11:00,22.775,A
2013-05-29 12:00,22.975,A
2013-05-29 13:00,22.95,A
2013-05-29 14:00,22.9,A
2013-05-29 15:00,22.95,A
2013-05-29 16:00,22.950000000000006,A
2013-05-29 17:00,23.025,A
2013-05-29 18:00,23.25,A
2013-05-29 19:00,23.2,A
2013-05-29 20:00,23.225,A
2013-05-29 21:00,23.225,A
2013-05-29 22:00,23.275,A
2013-05-29 23:00,23.325,A
2013-05-30 00:00,23.4,A
2013-05-30 01:00,23.45,A
2013-05-30 02:00,23.075000000000006,A
2013-05-30 03:00,21.675,A
2013-05-30 04:00,20.9,A
2013-05-30 05:00,21.725,A
2013-05-30 06:00,22.4,A
2013-05-30 07:00,22.8,A
2013-05-30 08:00,23.2,A
2013-05-30 09:00,23.575,A
2013-05-30 10:00,23.825000000000006,A
2013-05-30 11:00,24.075000000000006,A
2013-05-30 12:00,23.9,A
2013-05-30 13:00,24.05,A
2013-05-30 14:00,24.275,A
2013-05-30 15:00,24.55,A
2013-05-30 16:00,24.75,A
2013-05-30 17:00,24.775,A
2013-05-30 18:00,24.85,A
2013-05-30 19:00,25.025,A
2013-05-30 20:00,25.05,A
2013-05-30 21:00,25.2,A
2013-05-30 22:00,25.2,A
2013-05-30 23:00,25.325000000000006,A
2013-05-31 00:00,25.325000000000006,A
2013-05-31 01:00,25.45,A
2013-05-31 02:00,25.475,A
2013-05-31 03:00,25.55,A
2013-05-31 04:00,25.525,A
2013-05-31 05:00,25.575000000000006,A
2013-05-31 06:00,25.5,A
2013-05-31 07:00,25.625000000000004,A
2013-05-31 08:00,25.925,A
2013-05-31 09:00,26.0,A
2013-05-31 10:00,26.15,A
2013-05-31 11:00,26.1,A
2013-05-31 12:00,26.2,A
2013-05-31 13:00,26.3,A
2013-05-31 14:00,26.35,A
2013-05-31 15:00,26.4,A
2013-05-31 16:00,26.425,A
2013-05-31 17:00,26.475,A
2013-05-31 18:00,26.525,A
2013-05-31 19:00,26.725,A
