DateTime,WTemp_C,Flag_WTemp_C,SpC_uScm,Flag_SpC_uScm
2019-04-25 19:00,11.266666666666666,A,1060.0,A
2019-04-25 20:00,11.724999999999998,A,1060.0,A
2019-04-25 21:00,11.925,A,1060.0,A
2019-04-25 22:00,12.0,A,1060.0,A
2019-04-25 23:00,11.750000000000002,A,1065.0,A
2019-04-26 00:00,11.35,A,1070.0,A
2019-04-26 01:00,10.85,A,1070.0,A
2019-04-26 02:00,10.45,A,1070.0,A
2019-04-26 03:00,10.05,A,1072.5,A
2019-04-26 04:00,9.65,A,1080.0,A
2019-04-26 05:00,9.175,A,1080.0,A
2019-04-26 06:00,8.75,A,1080.0,A
2019-04-26 07:00,8.25,A,1080.0,A
2019-04-26 08:00,7.775,A,1080.0,A
2019-04-26 09:00,7.25,A,1082.5,A
2019-04-26 10:00,6.85,A,1090.0,A
2019-04-26 11:00,6.45,A,1090.0,A
2019-04-26 12:00,6.175000000000002,A,1090.0,A
2019-04-26 13:00,6.050000000000002,A,1090.0,A
2019-04-26 14:00,6.25,A,1090.0,A
2019-04-26 15:00,6.699999999999998,A,1090.0,A
2019-04-26 16:00,7.425,A,1090.0,A
2019-04-26 17:00,8.375,A,1090.0,A
2019-04-26 18:00,9.325,A,1090.0,A
2019-04-26 19:00,10.25,A,1090.0,A
2019-04-26 20:00,11.075,A,1090.0,A
2019-04-26 21:00,11.65,A,1090.0,A
2019-04-26 22:00,11.95,A,1090.0,A
2019-04-26 23:00,11.975,A,1090.0,A
2019-04-27 00:00,11.750000000000002,A,1092.5,A
2019-04-27 01:00,11.45,A,1100.0,A
2019-04-27 02:00,11.0,A,1100.0,A
2019-04-27 03:00,10.575,A,1100.0,A
2019-04-27 04:00,10.125,A,1100.0,A
2019-04-27 05:00,9.8,A,1100.0,A
2019-04-27 06:00,9.45,A,1100.0,A
2019-04-27 07:00,9.05,A,1100.0,A
2019-04-27 08:00,8.65,A,1100.0,A
2019-04-27 09:00,8.25,A,1107.5,A
2019-04-27 10:00,7.85,A,1110.0,A
